,index,Unnamed: 0,Time_Stop,Day_Of_Year,Latitude,Longitude,Pressure_Altitude,MSL_GPS_Altitude,Static_Air_Temp,Static_Pressure,CO_DACOM,CO2,H2O_DLH,NO_CL,NO2_CL,O3_CL,HNO3_CITCIMS,HNO3_PM1_NO3_SAGAMC,BC_mass_90_550_nm,OA_PM1_AMS,Sulfate_PM1_AMS,Nitrate_PM1_AMS,Ammonium_PM1_AMS,Smoke_flag,smoke_age,CH2O_ISAF,CH2O_CAMS,jNO2_NO_O3P_CAFS,PAN_GTCIMS,NH3_UIOPTR,convert_ppb_to_molec_cm3,M_molec_cm3,NOx_CL,Longitude_0to360,temperature_K,OA_PM1_AMS_ambient_og,OA_PM1_AMS_ambient,Sulfate_PM1_AMS_ambient,Nitrate_PM1_AMS_ambient,Ammonium_PM1_AMS_ambient,BC_mass_90_550_nm_ambient,DoY_corrected,Time_Stop_corrected,yyyymmdd,RF,year,month,day,hour,minute,second,julfrac,yyyy-mm-dd
51,25679,25679,79252.0,215.0,47.819036,-119.048625,22726.0,7212.0,-20.98,414.85,93.35,409.74,1731.69,-0.00871,0.01991,49.827,24.5,72.0,4.81,0.29183,0.15156,0.005273,0.014362,,,130.0,,0.012416,123.0,,11918317204.881498,1.1918317204881498e+19,0.0112,240.951375,252.17,0.1294232208533555,0.1294232208533555,0.0672151024655949,0.0023385143527387,0.0063693804540173,2.1331792218231165,215.0,79252.0,20190803,20190803,2019.0,8.0,3.0,22.0,0.0,52.0,42218.91726851852,2019-08-03
52,25680,25680,79253.0,215.0,47.81948,-119.051113,22672.0,7196.0,-20.87,415.81,91.33,409.6,1850.83,0.00077,0.00122,52.765,13.0,72.0,0.0,0.25215,0.13992,0.021292,0.020514,,,167.0,,0.012411,138.5632,,11940688565.221434,1.1940688565221431e+19,0.00199,240.948887,252.28,0.1120355040177181,0.1120355040177181,0.0621693742699152,0.009460479680925,0.0091147980544099,0.0,215.0,79253.0,20190803,20190803,2019.0,8.0,3.0,22.0,0.0,53.0,42218.9172800926,2019-08-03
53,25681,25681,79254.0,215.0,47.819983,-119.053585,22622.0,7181.0,-20.82,416.7,84.6,410.34,2029.66,-0.00618,-0.01644,51.765,10.8,72.0,1.19,0.01249,0.11562,0.043828,0.029622,,,174.0,,0.012406,147.2285,,11963875272.78719,1.1963875272787188e+19,-0.02262,240.946415,252.33,0.0055603437798357,0.0055603437798357,0.0514721335327948,0.0195115089817966,0.0131872300597513,0.5297685426745016,215.0,79254.0,20190803,20190803,2019.0,8.0,3.0,22.0,0.0,54.0,42218.917291666665,2019-08-03
54,25682,25682,79255.0,215.0,47.820544,-119.056035,22573.0,7166.0,-20.71,417.57,82.85,410.82,2075.37,-0.01026,-0.0023,50.245,22.4,72.0,2.35,0.15544,0.14334,0.036862,0.016597,,,92.0,,0.0124,139.5,,11983629737.676563,1.1983629737676562e+19,-0.01256,240.943965,252.44,0.0693136067550214,0.0693136067550213,0.0639179901715437,0.0164374560743926,0.0074009130938824,1.0479090058820142,215.0,79255.0,20190803,20190803,2019.0,8.0,3.0,22.0,0.0,55.0,42218.91730324074,2019-08-03
55,25683,25683,79256.0,215.0,47.821164,-119.058462,22525.0,7150.0,-20.71,418.43,81.46,410.88,2131.9,-0.0016,-0.00985,48.976,-0.3,72.0,0.0,0.0912,0.1955,0.0232,0.0088,,,98.0,,0.012393,134.2418,,12008310441.68883,1.200831044168883e+19,-0.01145,240.941538,252.44,0.0407515445321757,0.0407515445321757,0.0873566552197407,0.0103666209774833,0.003932166577666,0.0,215.0,79256.0,20190803,20190803,2019.0,8.0,3.0,22.0,0.0,56.0,42218.91731481482,2019-08-03
56,25684,25684,79257.0,215.0,47.821842,-119.060861,22478.0,7136.0,-20.61,419.27,81.15,410.85,2205.75,-0.00836,-0.01421,52.401,23.9,72.0,0.0,,,,,,,125.0,,0.012382,139.6124,,12027652616.888956,1.2027652616888957e+19,-0.02257,240.939139,252.54,,,,,,0.0,215.0,79257.0,20190803,20190803,2019.0,8.0,3.0,22.0,0.0,57.0,42218.91732638889,2019-08-03
57,25685,25685,79258.0,215.0,47.822579,-119.06323,22432.0,7121.0,-20.52,420.1,84.03,410.75,2239.9,-0.00767,-0.00888,55.383,19.4,72.0,0.0,,,,,,,111.0,,0.012375,159.4,,12047169573.536484,1.2047169573536483e+19,-0.01655,240.93677,252.63,,,,,,0.0,215.0,79258.0,20190803,20190803,2019.0,8.0,3.0,22.0,0.0,58.0,42218.917337962965,2019-08-03
58,25686,25686,79259.0,215.0,47.823373,-119.065566,22387.0,7107.0,-20.42,420.91,88.47,410.62,2294.18,0.00032,-0.03339,68.196,20.7,72.0,1.63,0.6536,0.5247,0.0132,0.0169,,,160.0,,0.012367,219.8265,,12065621864.85284,1.2065621864852838e+19,-0.03307,240.934434,252.73,0.293446600338808,0.293446600338808,0.2355744051373509,0.0059264001292415,0.0075875880442562,0.7318206220199771,215.0,79259.0,20190803,20190803,2019.0,8.0,3.0,22.0,0.0,59.0,42218.91734953704,2019-08-03
59,25687,25687,79260.0,215.0,47.824224,-119.067865,22343.0,7093.0,-20.35,421.7,102.26,409.98,2328.93,-0.00127,-0.03113,72.338,41.1,72.0,0.0,0.6536,0.5247,0.0132,0.0169,,,150.0,,0.012358,235.7607,,12084920433.126371,1.2084920433126371e+19,-0.0324,240.932135,252.8,0.2939159585960704,0.2939159585960704,0.2359511987077083,0.0059358792127725,0.0075997241436254,0.0,215.0,79260.0,20190803,20190803,2019.0,8.0,3.0,22.0,1.0,0.0,42218.91736111111,2019-08-03
60,25688,25688,79261.0,215.0,47.825132,-119.070125,22298.0,7079.0,-20.24,422.51,101.24,409.76,2353.73,0.00183,0.01985,70.906,25.7,72.0,0.0,0.6536,0.5247,0.0132,0.0169,,,153.0,,0.012351,244.3,,12102866830.24034,1.2102866830240338e+19,0.0216799999999999,240.929875,252.91,0.2943524308542276,0.2943524308542276,0.236301591905161,0.0059446941359788,0.0076110099165184,0.0,215.0,79261.0,20190803,20190803,2019.0,8.0,3.0,22.0,1.0,1.0,42218.91737268519,2019-08-03
61,25689,25689,79262.0,215.0,47.826095,-119.072341,22253.0,7065.0,-20.15,423.32,101.15,409.82,2364.26,-5e-05,-0.01085,70.37,26.7,72.0,0.0,,,,,,,101.0,,0.012342,250.9261,,12121755788.845142,1.2121755788845142e+19,-0.0109,240.927659,253.0,,,,,,0.0,215.0,79262.0,20190803,20190803,2019.0,8.0,3.0,22.0,1.0,2.0,42218.91738425926,2019-08-03
62,25690,25690,79263.0,215.0,47.827113,-119.074512,22209.0,7051.0,-20.02,424.12,100.27,409.81,2386.23,-0.00125,-0.00351,70.697,51.8,72.0,3.82,,,,,,,158.0,,0.01233,249.4652,,12138426629.177631,1.2138426629177633e+19,-0.00476,240.925488,253.13,,,,,,1.725413091689384,215.0,79263.0,20190803,20190803,2019.0,8.0,3.0,22.0,1.0,3.0,42218.91739583333,2019-08-03
63,25691,25691,79264.0,215.0,47.828186,-119.076634,22165.0,7037.0,-19.96,424.91,99.45,409.66,2416.94,0.006,-0.00961,66.201,17.3,72.0,0.0,,,,,,,63.0,,0.012319,243.4855,,12158154762.170002,1.2158154762170003e+19,-0.00361,240.923366,253.19,,,,,,0.0,215.0,79264.0,20190803,20190803,2019.0,8.0,3.0,22.0,1.0,4.0,42218.91740740741,2019-08-03
64,25692,25692,79265.0,215.0,47.829311,-119.078703,22121.0,7023.0,-19.92,425.71,87.78,409.94,2315.81,-0.00195,-0.02247,54.551,9.7,72.0,1.35,,,,,,,177.0,,0.012309,167.4,,12179121440.191668,1.2179121440191666e+19,-0.02442,240.921297,253.23,,,,,,0.6118106855869246,215.0,79265.0,20190803,20190803,2019.0,8.0,3.0,22.0,1.0,5.0,42218.91741898148,2019-08-03
65,25693,25693,79266.0,215.0,47.830488,-119.080718,22075.0,7008.0,-19.85,426.55,84.83,410.23,2256.81,0.00419,-0.00403,50.893,13.2,72.0,0.0,,,,,,,102.0,,0.0123,137.9545,,12199780601.140718,1.219978060114072e+19,0.00016,240.919282,253.3,,,,,,0.0,215.0,79266.0,20190803,20190803,2019.0,8.0,3.0,22.0,1.0,6.0,42218.91743055556,2019-08-03
66,25694,25694,79267.0,215.0,47.831716,-119.082676,22030.0,6994.0,-19.69,427.37,85.71,410.04,2240.06,-0.00414,0.06243,49.641,17.0,72.0,0.0,,,,,,,199.0,,0.012292,119.2631,,12215517388.489326,1.2215517388489329e+19,0.05829,240.917324,253.46,,,,,,0.0,215.0,79267.0,20190803,20190803,2019.0,8.0,3.0,22.0,1.0,7.0,42218.91744212963,2019-08-03
67,25695,25695,79268.0,215.0,47.832992,-119.084575,21984.0,6979.0,-19.55,428.2,88.62,409.82,2237.29,0.00413,-0.03322,47.355,10.4,72.0,0.0,,,,,,,77.0,,0.012279,114.4,,12232484600.867071,1.2232484600867074e+19,-0.0290899999999999,240.915425,253.6,,,,,,0.0,215.0,79268.0,20190803,20190803,2019.0,8.0,3.0,22.0,1.0,8.0,42218.9174537037,2019-08-03
68,25696,25696,79269.0,215.0,47.834316,-119.086413,21937.0,6963.0,-19.5,429.06,87.14,409.66,2343.03,-0.00712,0.04735,47.196,10.2,72.0,3.33,,,,,,,167.0,,0.012258,116.0981,,12254636277.1565,1.22546362771565e+19,0.04023,240.913587,253.65,,,,,,1.518490180040542,215.0,79269.0,20190803,20190803,2019.0,8.0,3.0,22.0,1.0,9.0,42218.91746527778,2019-08-03
69,25697,25697,79270.0,215.0,47.835686,-119.088187,21889.0,6947.0,-19.43,429.94,86.71,410.0,2266.93,-0.01532,0.04155,51.637,9.9,72.0,0.0,0.2856,0.4223,0.0111,0.0901,,,100.0,,0.012234,132.6567,,12276382553.891102,1.2276382553891105e+19,0.0262299999999999,240.911813,253.72,0.1304655786845112,0.1304655786845112,0.1929118132999618,0.0050706159782845,0.0411587837516612,0.0,215.0,79270.0,20190803,20190803,2019.0,8.0,3.0,22.0,1.0,10.0,42218.91747685185,2019-08-03
70,25698,25698,79271.0,215.0,47.8371,-119.089897,21839.0,6930.0,-19.37,430.85,92.05,409.48,2210.26,0.01669,-0.04679,63.37,16.4,72.0,0.0,0.36607,0.47609,0.005444,0.090212,,,111.0,,0.012222,167.0,,12299457840.937923,1.2299457840937925e+19,-0.0301,240.910103,253.78,0.1675395852166027,0.1675395852166027,0.2178925372900603,0.0024915603625513,0.041287406948289,0.0,215.0,79271.0,20190803,20190803,2019.0,8.0,3.0,22.0,1.0,11.0,42218.91748842593,2019-08-03
71,25699,25699,79272.0,215.0,47.838556,-119.091541,21784.0,6912.0,-19.26,431.86,97.04,409.15,2227.49,-0.00845,0.0295,71.166,23.7,72.0,1.57,0.61752,0.61104,-0.002912,0.09246,,,136.0,,0.012226,235.9347,,12322948934.307932,1.2322948934307934e+19,0.02105,240.908459,253.89,0.2831607181981601,0.28316071819816,0.2801893464953422,-0.0013352830862045,0.0423970721670583,0.7199156749111143,215.0,79272.0,20190803,20190803,2019.0,8.0,3.0,22.0,1.0,12.0,42218.9175,2019-08-03
72,25700,25700,79273.0,215.0,47.840053,-119.09312,21725.0,6893.0,-19.04,432.95,103.26,408.85,2209.11,0.00575,0.00355,69.077,21.8,72.0,6.2,0.7059,0.69833,-0.000524,0.11371,,,157.0,,0.012243,228.1953,,12343355911.991842,1.2343355911991845e+19,0.0093,240.90688,254.11,0.3242229568280881,0.3242229568280882,0.3207460227252569,-0.000240675491398,0.0522275002421333,2.8476871119622427,215.0,79273.0,20190803,20190803,2019.0,8.0,3.0,22.0,1.0,13.0,42218.91751157407,2019-08-03
73,25701,25701,79274.0,215.0,47.841589,-119.094632,21662.0,6873.0,-18.94,434.11,99.16,408.66,2090.01,0.00358,-0.00407,61.991,15.3,72.0,1.49,0.58109,0.88976,-0.02004,0.12986,,,105.0,,0.012265,205.1262,,12371558797.81213,1.237155879781213e+19,-0.00049,240.905368,254.21,0.2675070017197005,0.2675070017197005,0.409604415581271,-0.0092254905685226,0.059781547167083,0.6859271929689958,215.0,79274.0,20190803,20190803,2019.0,8.0,3.0,22.0,1.0,14.0,42218.91752314815,2019-08-03
74,25702,25702,79275.0,215.0,47.843162,-119.096075,21597.0,6853.0,-18.87,435.31,96.63,408.91,1939.25,-0.00574,0.04642,60.772,34.9,72.0,0.0,0.45082,0.84732,0.00534,0.087132,,,163.0,,0.012287,166.4,,12402342060.290588,1.2402342060290589e+19,0.04068,240.903925,254.28,0.208053108195946,0.208053108195946,0.3910375751665608,0.0024644061882044,0.0402113558034895,0.0,215.0,79275.0,20190803,20190803,2019.0,8.0,3.0,22.0,1.0,15.0,42218.91753472222,2019-08-03
75,25703,25703,79276.0,215.0,47.844773,-119.097448,21531.0,6832.0,-18.67,436.53,98.63,408.64,1877.37,-0.00408,-0.00292,59.996,17.8,72.0,0.0,0.51059,1.00211,-0.019016,0.13524,,,140.0,,0.012313,165.5761,,12427326348.401478,1.2427326348401478e+19,-0.007,240.902552,254.48,0.2361116067380898,0.2361116067380898,0.4634046930576534,-0.0087935492542578,0.0625388936235713,0.0,215.0,79276.0,20190803,20190803,2019.0,8.0,3.0,22.0,1.0,16.0,42218.917546296296,2019-08-03
76,25704,25704,79277.0,215.0,47.846417,-119.098753,21465.0,6810.0,-18.53,437.75,99.65,408.42,1883.3,-0.00459,-0.01595,60.103,27.2,72.0,10.9,0.24322,0.63125,0.012996,0.094644,,,67.0,,0.012344,163.7601,,12455205715.150911,1.2455205715150914e+19,-0.02054,240.901247,254.62,0.1127242923272375,0.1127242923272374,0.2925631507753008,0.0060232090415458,0.0438643118288753,5.0517835143774725,215.0,79277.0,20190803,20190803,2019.0,8.0,3.0,22.0,1.0,17.0,42218.91755787037,2019-08-03
77,25705,25705,79278.0,215.0,47.848092,-119.099993,21399.0,6789.0,-18.26,438.98,99.45,408.32,2061.48,-0.00161,0.01376,58.307,21.9,72.0,13.16,-0.20698,0.34184,0.016808,0.059776,,,67.0,,0.012377,157.4,,12476972010.34982,1.2476972010349822e+19,0.01215,240.900007,254.89,-0.0960959118013753,-0.0960959118013753,0.1587082157222057,0.0078035563124819,0.0277525810408687,6.1098763131998215,215.0,79278.0,20190803,20190803,2019.0,8.0,3.0,22.0,1.0,18.0,42218.91756944444,2019-08-03
78,25706,25706,79279.0,215.0,47.849795,-119.101172,21332.0,6769.0,-18.15,440.22,97.45,408.42,2158.51,-0.00915,,54.226,19.5,72.0,3.36,0.43632,0.33194,-0.00062,0.046016,,,135.0,,0.012416,131.5498,,12506818661.647966,1.2506818661647966e+19,,240.898828,255.0,0.2030576248927592,0.2030576248927592,0.1544805372362085,-0.0002885398960247,0.0214152449281839,1.563700081682414,215.0,79279.0,20190803,20190803,2019.0,8.0,3.0,22.0,1.0,19.0,42218.91758101852,2019-08-03
79,25707,25707,79280.0,215.0,47.851521,-119.102294,21264.0,6749.0,-18.06,441.49,96.04,408.62,2195.59,0.00052,,52.222,16.2,72.0,2.98,-0.009408,0.35333,0.000684,0.026392,,,179.0,,0.01244,121.2907,,12538474503.704056,1.2538474503704056e+19,,240.897706,255.09,-0.0043894422379422,-0.0043894422379422,0.1648513633006089,0.0003191303667891,0.0123135798834791,1.3903632939060215,215.0,79280.0,20190803,20190803,2019.0,8.0,3.0,22.0,1.0,20.0,42218.9175925926,2019-08-03
80,25708,25708,79281.0,215.0,47.853269,-119.103363,21201.0,6729.0,-17.89,442.67,95.06,408.59,2239.12,-0.00357,,49.47,9.8,72.0,0.0,0.024936,0.3283,0.033276,0.021268,,,68.0,,0.012442,119.8,,12563614139.689297,1.2563614139689294e+19,,240.896637,255.26,0.0116575881310781,0.0116575881310781,0.1534803570513697,0.0155565408505677,0.0099427969350244,0.0,215.0,79281.0,20190803,20190803,2019.0,8.0,3.0,22.0,1.0,21.0,42218.917604166665,2019-08-03
81,25709,25709,79282.0,215.0,47.855035,-119.104383,21141.0,6711.0,-17.75,443.8,93.7,408.62,2312.18,-0.00194,,46.355,9.8,72.0,1.14,-0.047596,0.21531,-0.007312,0.005864,,,43.0,,0.012429,111.1858,,12588780724.609207,1.2588780724609206e+19,,240.895617,255.4,-0.0222957175147386,-0.0222957175147386,0.100859125516816,-0.0034252098173747,0.0027469133436933,0.5340179419867646,215.0,79282.0,20190803,20190803,2019.0,8.0,3.0,22.0,1.0,22.0,42218.91761574074,2019-08-03
82,25710,25710,79283.0,215.0,47.856817,-119.105359,21088.0,6695.0,-17.61,444.79,94.33,408.56,2402.48,0.01013,,48.513,25.0,72.0,6.26,0.49402,0.21105,0.013128,0.013408,,,127.0,,0.012389,118.911,,12609950685.496435,1.2609950685496437e+19,,240.894641,255.54,0.2318063069308187,0.2318063069308187,0.0990298390303009,0.0061599797526168,0.0062913626236355,2.9373456163453406,215.0,79283.0,20190803,20190803,2019.0,8.0,3.0,22.0,1.0,23.0,42218.91762731481,2019-08-03
83,25711,25711,79284.0,215.0,47.858611,-119.106297,21039.0,6680.0,-17.53,445.71,97.03,408.65,2434.19,-0.01232,,51.182,27.6,72.0,10.28,0.88716,0.27578,0.013744,0.043056,,,164.0,,0.012368,131.3,,12632078373.943974,1.2632078373943974e+19,,240.893703,255.62,0.4170077172841278,0.4170077172841278,0.1296298168003706,0.0064603386833863,0.0202383834656492,4.832092670635324,215.0,79284.0,20190803,20190803,2019.0,8.0,3.0,22.0,1.0,24.0,42218.91763888889,2019-08-03
84,25712,25712,79285.0,215.0,47.860415,-119.107204,20991.0,6666.0,-17.44,446.62,99.05,408.68,2457.03,0.00474,,52.603,5.5,72.0,18.31,0.83625,0.35142,0.036892,0.082376,,,162.0,,0.012352,162.8593,,12653414036.39879,1.2653414036398789e+19,,240.892796,255.71,0.3937414879966872,0.3937414879966872,0.1654632391172446,0.0173702971302526,0.0387860673425591,8.621114075000708,215.0,79285.0,20190803,20190803,2019.0,8.0,3.0,22.0,1.0,25.0,42218.917650462965,2019-08-03
85,25713,25713,79286.0,215.0,47.862227,-119.108085,20946.0,6653.0,-17.3,447.47,101.15,408.62,2479.07,0.00214,,52.801,16.5,72.0,4.17,0.83406,0.38872,-0.0031,0.090616,1.0,,191.0,,0.012341,159.5481,,12670558740.248455,1.2670558740248455e+19,,240.891915,255.85,0.3932424460241453,0.3932424460241454,0.1832736297370762,-0.0014615873950013,0.0427236139953048,1.966070786179275,215.0,79286.0,20190803,20190803,2019.0,8.0,3.0,22.0,1.0,26.0,42218.91766203704,2019-08-03
86,25714,25714,79287.0,215.0,47.864046,-119.10894,20903.0,6641.0,-17.26,448.28,102.17,408.37,2495.65,-0.00118,,52.064,20.4,72.0,13.62,0.044316,0.31978,0.042304,0.058992,1.0,,130.0,,0.012334,155.3081,,12691510485.889656,1.2691510485889657e+19,,240.89106,255.89,0.0209286490347111,0.0209286490347111,0.1510191214983283,0.0199784630554296,0.0278595284740427,6.432173478038753,215.0,79287.0,20190803,20190803,2019.0,8.0,3.0,22.0,1.0,27.0,42218.91767361111,2019-08-03
87,25715,25715,79288.0,215.0,47.865869,-119.109773,20865.0,6630.0,-17.14,449.0,100.4,408.26,2504.1,-0.00989,,52.034,28.2,72.0,2.08,-0.020308,0.22118,0.085756,0.049012,1.0,,138.0,,0.012318,155.4,,12705936348.164623,1.2705936348164622e+19,,240.890227,256.01,-0.0096015458153567,-0.0096015458153567,0.1045730698956378,0.0405451134007157,0.0231726887680848,0.9834161559947854,215.0,79288.0,20190803,20190803,2019.0,8.0,3.0,22.0,1.0,28.0,42218.91768518519,2019-08-03
88,25716,25716,79289.0,215.0,47.867696,-119.110586,20830.0,6619.0,-17.04,449.66,99.67,408.11,2498.52,-0.0075,,52.172,10.8,72.0,2.28,0.70976,0.29961,0.0548,0.075236,1.0,,189.0,,0.0123,156.6778,,12719644808.472937,1.2719644808472936e+19,,240.889414,256.11,0.3359339005301692,0.3359339005301692,0.1418073094255015,0.025937186864649,0.0356096750173126,1.079138431594885,215.0,79289.0,20190803,20190803,2019.0,8.0,3.0,22.0,1.0,29.0,42218.91769675926,2019-08-03
89,25717,25717,79290.0,215.0,47.869526,-119.111384,20798.0,6609.0,-16.9,450.27,101.17,407.82,2490.97,-0.00028,,52.574,26.5,72.0,8.13,0.30274,0.36808,-0.035736,0.066788,1.0,,130.0,,0.012288,160.1057,,12729941334.33468,1.272994133433468e+19,,240.888616,256.25,0.1434047501873156,0.1434047501873156,0.1743556201656442,-0.0169277669045844,0.0316367723310776,3.851095392161181,215.0,79290.0,20190803,20190803,2019.0,8.0,3.0,22.0,1.0,30.0,42218.91770833333,2019-08-03
90,25718,25718,79291.0,215.0,47.871358,-119.112165,20769.0,6599.0,-16.79,450.82,102.11,407.77,2498.35,-0.00872,,52.496,13.6,72.0,11.86,0.040656,0.16616,-0.026584,0.048824,1.0,,156.0,213.0,0.01228,168.8,,12740021934.364086,1.2740021934364088e+19,,240.887835,256.36,0.0192735693966628,0.0192735693966628,0.0787705699269358,-0.0126025326849883,0.0231457288523875,5.622405869845086,215.0,79291.0,20190803,20190803,2019.0,8.0,3.0,22.0,1.0,31.0,42218.91771990741,2019-08-03
91,25719,25719,79292.0,215.0,47.873191,-119.112936,20741.0,6588.0,-16.75,451.35,101.55,407.99,2515.53,0.00379,,51.923,24.0,72.0,2.35,-0.23002,0.16213,0.039756,0.043704,1.0,,163.0,273.0,0.012277,162.5312,,12753009697.005636,1.2753009697005634e+19,,240.887064,256.4,-0.1091554985369362,-0.1091554985369363,0.0769384443865467,0.0188661246840902,0.0207396396315897,1.1151874687496754,215.0,79292.0,20190803,20190803,2019.0,8.0,3.0,22.0,1.0,32.0,42218.91773148148,2019-08-03
92,25720,25720,79293.0,215.0,47.876108,-119.114144,20707.0,6576.0,-16.64,452.0,99.57,407.97,2571.03,-0.00809,,50.944,23.5,72.0,13.24,0.24088,0.21341,0.038182,0.053891,1.0,,149.0,246.0,0.012269,155.8563,,12765898823.596737,1.2765898823596734e+19,,240.885856,256.51,0.1144246174313691,0.1144246174313691,0.101375612778265,0.0181374989321012,0.0255997054881846,6.28936372796134,215.0,79293.0,20190803,20190803,2019.0,8.0,3.0,22.0,1.0,33.0,42218.91774305556,2019-08-03
93,25721,25721,79294.0,215.0,47.87686,-119.114452,20668.0,6564.0,-16.59,452.74,93.76,408.22,2640.99,-0.00834,,48.396,25.0,72.0,0.0,0.1298,0.26375,0.012651,0.068768,1.0,,218.0,171.0,0.012264,146.5,,12784306776.00471,1.278430677600471e+19,,240.885548,256.56,0.0617474752167088,0.0617474752167088,0.1254691570755543,0.0060182381276316,0.0327137933413145,0.0,215.0,79294.0,20190803,20190803,2019.0,8.0,3.0,22.0,1.0,34.0,42218.91775462963,2019-08-03
94,25722,25722,79295.0,215.0,47.878695,-119.1152,20629.0,6551.0,-16.49,453.49,89.46,408.85,2597.05,-0.00547,,49.129,11.6,72.0,12.63,0.37087,0.31727,0.007022,0.095099,1.0,,173.0,175.0,0.01226,158.6318,,12800495722.506668,1.280049572250667e+19,,240.8848,256.66,0.1766508866432148,0.1766508866432148,0.1511204109399325,0.003344682843068,0.0452970654646725,6.015856495008504,215.0,79295.0,20190803,20190803,2019.0,8.0,3.0,22.0,1.0,35.0,42218.9177662037,2019-08-03
95,25723,25723,79296.0,215.0,47.880531,-119.115939,20589.0,6538.0,-16.42,454.25,99.02,408.61,2488.77,-0.00198,,53.573,23.2,72.0,30.51,1.58497,0.36361,-0.010763,0.095144,1.0,,175.0,170.0,0.01226,204.3486,,12818451931.216372,1.2818451931216372e+19,,240.884061,256.73,0.7560037574274043,0.7560037574274043,0.173435791363987,-0.005133768109927,0.0453820712673886,14.552751559404978,215.0,79296.0,20190803,20190803,2019.0,8.0,3.0,22.0,1.0,36.0,42218.91777777778,2019-08-03
96,25724,25724,79297.0,215.0,47.882369,-119.116669,20548.0,6525.0,-16.32,455.04,,408.11,2343.77,0.0032,,59.243,33.5,72.0,12.96,2.35585,0.28584,0.030855,0.11264,1.0,,168.0,124.0,0.01226,256.4607,,12835745185.107924,1.2835745185107925e+19,,240.883331,256.83,1.1252163920127003,1.1252163920127,0.1365247590011716,0.0147371656835332,0.0537998490550376,6.190039450934734,215.0,79297.0,20190803,20190803,2019.0,8.0,3.0,22.0,1.0,37.0,42218.91778935185,2019-08-03
97,25725,25725,79298.0,215.0,47.884208,-119.117392,20507.0,6512.0,-16.22,455.82,,,2180.2,0.01281,,63.904,38.9,72.0,35.48,4.62057,0.41693,0.02556,0.14765,1.0,,197.0,218.0,0.012257,357.4,,12852743007.84468,1.2852743007844678e+19,,240.882608,256.92999999999995,2.20982919216428,2.20982919216428,0.1994005252791437,0.0122243000650826,0.0706149414948926,16.9686293548174,215.0,79298.0,20190803,20190803,2019.0,8.0,3.0,22.0,1.0,38.0,42218.91780092593,2019-08-03
98,25726,25726,79299.0,215.0,47.886049,-119.118112,20465.0,6497.0,-16.18,456.63,,,1616.48,0.01179,,69.737,37.2,72.0,72.6,7.44909,0.64202,0.12264,0.22186,1.0,,292.0,277.0,0.012213,454.9279,,12873578338.122232,1.2873578338122232e+19,,240.881888,256.97,3.56836959361928,3.5683695936192805,0.3075495995477905,0.0587487662199635,0.1062785491973346,34.77788998344224,215.0,79299.0,20190803,20190803,2019.0,8.0,3.0,22.0,1.0,39.0,42218.9178125,2019-08-03
99,25727,25727,79300.0,215.0,47.887889,-119.11883,20421.0,6483.0,-16.09,457.47,,,1074.42,0.01311,,72.559,30.9,72.0,54.73,8.65031,0.73358,0.18849,0.26606,1.0,,191.0,284.0,0.012183,538.3458,,12892744610.271835,1.2892744610271836e+19,,240.88117,257.06,4.1499644830229405,4.1499644830229405,0.3519331614076222,0.0904276037974354,0.127641616352834,26.25657995561379,215.0,79300.0,20190803,20190803,2019.0,8.0,3.0,22.0,1.0,40.0,42218.91782407407,2019-08-03
